ID1,ID2,friends_count,link_orient,link_type
31969346,103517934,,0,in_community
31969346,419931180,,0,in_community
31969346,5428301,,0,in_community
31976367,150722104,,0,in_community
31976785,203861508,,0,in_community
31976785,421098862,,0,in_community
31976785,156205273,,0,in_community
31976785,132132912,,0,in_community
31976785,4645890,,0,in_community
31976785,51262210,,0,in_community
31976785,68156365,,0,in_community
31976785,122338748,,0,in_community
31976785,239585854,,0,in_community
31990499,5428301,,0,in_community
32004973,421098862,,0,in_community
32014334,150722104,,0,in_community
32015300,211805287,,0,in_community
32015300,100609777,,0,in_community
32015300,150722104,,0,in_community
32015300,55430909,,0,in_community
32015300,68156365,,0,in_community
32017543,4645890,,0,in_community
32017543,54573539,,0,in_community
32028900,59147043,,0,in_community
32041317,91549183,,0,in_community
32041317,186213288,,0,in_community
32041317,88158261,,0,in_community
32041317,70936075,,0,in_community
32041317,59147043,,0,in_community
32041317,110138745,,0,in_community
32057616,362119832,,0,in_community
32063587,50208185,,0,in_community
32083181,132132912,,0,in_community
32083181,171924672,,0,in_community
32106277,150722104,,0,in_community
32114286,150722104,,0,in_community
32121616,421098862,,0,in_community
32127188,96047775,,0,in_community
32127188,107704121,,0,in_community
32127188,137477984,,0,in_community
32127188,214543747,,0,in_community
32127188,64747120,,0,in_community
32131490,38969825,,0,in_community
32131490,419931180,,0,in_community
32131490,55430909,,0,in_community
32133298,419931180,,0,in_community
32136147,70312415,,0,in_community
32140813,155954884,,0,in_community
32140813,5428301,,0,in_community
32140813,83430111,,0,in_community
32140813,55430909,,0,in_community
32153794,421869169,,0,in_community
32158498,66572345,,0,in_community
32164903,353556263,,0,in_community
32165164,49378526,,0,in_community
32169030,50208185,,0,in_community
32169030,71492661,,0,in_community
32169030,5428301,,0,in_community
32169030,83430111,,0,in_community
32169030,182071811,,0,in_community
32169855,132132912,,0,in_community
32169959,137477984,,0,in_community
32171494,70745244,,0,in_community
32178321,53647075,,0,in_community
32178321,182071811,,0,in_community
32182751,59147043,,0,in_community
32188615,112681823,,0,in_community
32194285,144208680,,0,in_community
32194285,100609777,,0,in_community
32194285,367918500,,0,in_community
32194285,93608215,,0,in_community
32194285,55430909,,0,in_community
32194285,68156365,,0,in_community
32194285,179035865,,0,in_community
32194285,195221499,,0,in_community
32194500,171924672,,0,in_community
32200429,337925328,,0,in_community
32205321,132132912,,0,in_community
32228890,8022897,,0,in_community
32228890,103517934,,0,in_community
32228890,150722104,,0,in_community
32237284,421098862,,0,in_community
32242748,5428301,,0,in_community
32252868,132132912,,0,in_community
32253087,419931180,,0,in_community
32262071,199439072,,0,in_community
32277338,132132912,,0,in_community
32277870,332451108,,0,in_community
32277972,150722104,,0,in_community
32282168,91549183,,0,in_community
32292254,132132912,,0,in_community
32304974,5428301,,0,in_community
32312890,419931180,,0,in_community
32319626,430610923,,0,in_community
32319626,430621089,,0,in_community
32333672,5428301,,0,in_community
32342123,8022897,,0,in_community
32342123,50208185,,0,in_community
32342123,81654841,,0,in_community
32342123,155954884,,0,in_community
32342123,239585854,,0,in_community
32370614,91549183,,0,in_community
32370614,103517934,,0,in_community
32370614,43756737,,0,in_community
32370614,199439072,,0,in_community
32370614,54573539,,0,in_community
32370614,66572345,,0,in_community
32375815,68156365,,0,in_community
32376169,155954884,,0,in_community
32376169,71492661,,0,in_community
32376169,123092715,,0,in_community
32376169,53647075,,0,in_community
32398898,145450588,,0,in_community
32422548,421098862,,0,in_community
32426058,70312415,,0,in_community
32431421,123092715,,0,in_community
32432151,100609777,,0,in_community
32432151,43756737,,0,in_community
32432151,171924672,,0,in_community
32439535,199439072,,0,in_community
32439535,70312415,,0,in_community
32443541,199439072,,0,in_community
32443541,362119832,,0,in_community
32470315,8022897,,0,in_community
32477579,171924672,,0,in_community
32478071,91549183,,0,in_community
32509740,62714334,,0,in_community
32509740,71492661,,0,in_community
32509740,66572345,,0,in_community
32515782,55430909,,0,in_community
32535747,211805287,,0,in_community
32535747,150722104,,0,in_community
32535747,254257090,,0,in_community
32535747,171924672,,0,in_community
32538634,150722104,,0,in_community
32540140,17750609,,0,in_community
32573405,88158261,,0,in_community
32573577,150722104,,0,in_community
32612750,103517934,,0,in_community
32612750,419931180,,0,in_community
32612750,5428301,,0,in_community
32612750,66572345,,0,in_community
32612750,85785765,,0,in_community
32615394,38969825,,0,in_community
32615394,122621302,,0,in_community
32615394,419931180,,0,in_community
32640013,150722104,,0,in_community
32643806,155954884,,0,in_community
32643806,5428301,,0,in_community
32651025,211805287,,0,in_community
32651025,100609777,,0,in_community
32651025,70312415,,0,in_community
32651025,171924672,,0,in_community
32657308,171924672,,0,in_community
32657331,421098862,,0,in_community
32673960,96047775,,0,in_community
32681306,43756737,,0,in_community
32689944,36788910,,0,in_community
32708863,132132912,,0,in_community
32714461,421098862,,0,in_community
32714866,419931180,,0,in_community
32742525,337925328,,0,in_community
32742525,132132912,,0,in_community
32753197,421098862,,0,in_community
32779735,150722104,,0,in_community
32789249,132132912,,0,in_community
32801218,421098862,,0,in_community
32804027,36788910,,0,in_community
32804027,156205273,,0,in_community
32804027,5428301,,0,in_community
32804027,109263038,,0,in_community
32804027,150722104,,0,in_community
32810815,40036094,,0,in_community
32810815,419931180,,0,in_community
32810815,43756737,,0,in_community
32858244,122338748,,0,in_community
32858441,171924672,,0,in_community
32888150,419931180,,0,in_community
32889317,419931180,,0,in_community
32895966,150722104,,0,in_community
32896153,132132912,,0,in_community
32898475,5428301,,0,in_community
32907729,25396839,,0,in_community
32912730,150722104,,0,in_community
32913086,123092715,,0,in_community
32921718,150722104,,0,in_community
32922940,367918500,,0,in_community
32936416,337925328,,0,in_community
32943546,96047775,,0,in_community
32943546,110138745,,0,in_community
32964397,135390011,,0,in_community
32986501,421098862,,0,in_community
33007782,5428301,,0,in_community
33027893,199738695,,0,in_community
33041211,91549183,,0,in_community
33042086,5428301,,0,in_community
33073882,211805287,,0,in_community
33073882,100609777,,0,in_community
33073882,239562650,,0,in_community
33080201,71854909,,0,in_community
33080201,419931180,,0,in_community
33080201,17750609,,0,in_community
33080201,179035865,,0,in_community
33089922,254257090,,0,in_community
33089922,171924672,,0,in_community
33089990,421098862,,0,in_community
33102382,150722104,,0,in_community
33102884,132132912,,0,in_community
33105862,145450588,,0,in_community
33109399,156205273,,0,in_community
33109399,419931180,,0,in_community
33113779,83430111,,0,in_community
33118494,55430909,,0,in_community
33134232,179035865,,0,in_community
33135289,66622059,,0,in_community
33152388,419931180,,0,in_community
33159467,91549183,,0,in_community
33159467,353556263,,0,in_community
33159467,100609777,,0,in_community
33159467,421098862,,0,in_community
33159467,150722104,,0,in_community
33159467,254257090,,0,in_community
33159467,55430909,,0,in_community
33159467,68156365,,0,in_community
33159467,288626637,,0,in_community
33172903,150722104,,0,in_community
33187143,30573150,,0,in_community
33207558,150722104,,0,in_community
33214948,150722104,,0,in_community
33222843,211805287,,0,in_community
33222843,419931180,,0,in_community
33232345,132132912,,0,in_community
33232345,145450588,,0,in_community
33236029,254257090,,0,in_community
33247838,421098862,,0,in_community
33247838,150722104,,0,in_community
33256515,150722104,,0,in_community
33257036,150722104,,0,in_community
33269451,132132912,,0,in_community
33272406,156205273,,0,in_community
33288200,110138745,,0,in_community
33291029,203861508,,0,in_community
33291029,156205273,,0,in_community
33291210,71854909,,0,in_community
33291210,156205273,,0,in_community
33301261,123092715,,0,in_community
33322946,155954884,,0,in_community
33334108,146811872,,0,in_community
33335832,91549183,,0,in_community
33338722,66622059,,0,in_community
33338722,211805287,,0,in_community
33338722,43756737,,0,in_community
33338722,93608215,,0,in_community
33339790,421098862,,0,in_community
33351420,150722104,,0,in_community
33376541,211805287,,0,in_community
33376541,103517934,,0,in_community
33376541,132132912,,0,in_community
33376541,214543747,,0,in_community
33376541,55430909,,0,in_community
33383239,419931180,,0,in_community
33393308,4645890,,0,in_community
33414947,203861508,,0,in_community
33414947,91549183,,0,in_community
33414947,155954884,,0,in_community
33414947,156205273,,0,in_community
33414947,145450588,,0,in_community
33414947,150722104,,0,in_community
33414947,64747120,,0,in_community
33414947,68156365,,0,in_community
33414947,135390011,,0,in_community
33415527,8022897,,0,in_community
33432466,144541164,,0,in_community
33434250,171924672,,0,in_community
33445697,367918500,,0,in_community
33445697,145450588,,0,in_community
33458888,199439072,,0,in_community
33458888,70312415,,0,in_community
33468739,5428301,,0,in_community
33477779,144208680,,0,in_community
33477779,55430909,,0,in_community
33478736,70936075,,0,in_community
33489538,144208680,,0,in_community
33489538,38969825,,0,in_community
33489538,419931180,,0,in_community
33489538,5428301,,0,in_community
33489538,313786687,,0,in_community
33494375,337925328,,0,in_community
33494375,239562650,,0,in_community
33496713,203861508,,0,in_community
33496713,156205273,,0,in_community
33504019,66572345,,0,in_community
33519659,419931180,,0,in_community
33529304,132132912,,0,in_community
33529304,150722104,,0,in_community
33530828,132132912,,0,in_community
33538623,53647075,,0,in_community
33567915,430610923,,0,in_community
33581787,126407175,,0,in_community
33586421,91549183,,0,in_community
33598391,421098862,,0,in_community
33598391,150722104,,0,in_community
33598391,199439072,,0,in_community
33598391,70312415,,0,in_community
33598391,171924672,,0,in_community
33598391,180470031,,0,in_community
33598391,187492534,,0,in_community
33602339,419931180,,0,in_community
33602339,132132912,,0,in_community
33607854,132132912,,0,in_community
33609361,132132912,,0,in_community
33621085,144208680,,0,in_community
33621085,71854909,,0,in_community
33621085,337925328,,0,in_community
33621085,421098862,,0,in_community
33621085,5428301,,0,in_community
33621085,132132912,,0,in_community
33646720,430610923,,0,in_community
33646720,430621089,,0,in_community
33658158,150722104,,0,in_community
33683725,421098862,,0,in_community
33683725,419931180,,0,in_community
33685304,132132912,,0,in_community
33694642,337925328,,0,in_community
33722798,421098862,,0,in_community
33733027,156205273,,0,in_community
33733027,123092715,,0,in_community
33733027,132132912,,0,in_community
33733027,171924672,,0,in_community
33744144,94727601,,0,in_community
33744144,156205273,,0,in_community
33755055,421098862,,0,in_community
33755370,419931180,,0,in_community
33755428,421098862,,0,in_community
33755632,419931180,,0,in_community
33755827,214543747,,0,in_community
33769500,40036094,,0,in_community
33769500,38969825,,0,in_community
33769500,43756737,,0,in_community
33769500,145450588,,0,in_community
33769500,64747120,,0,in_community
33770645,132132912,,0,in_community
33770645,199738695,,0,in_community
33788217,211805287,,0,in_community
33798093,70312415,,0,in_community
33799304,110138745,,0,in_community
33803304,51260604,,0,in_community
33803304,38969825,,0,in_community
33803304,17750609,,0,in_community
33805207,132132912,,0,in_community
33807551,55430909,,0,in_community
33808918,5428301,,0,in_community
33831339,195221499,,0,in_community
33839757,419931180,,0,in_community
33842750,43756737,,0,in_community
33842750,132132912,,0,in_community
33842750,171924672,,0,in_community
33843101,421098862,,0,in_community
33850608,91549183,,0,in_community
33850608,211805287,,0,in_community
33850608,421098862,,0,in_community
33850608,156205273,,0,in_community
33850608,419931180,,0,in_community
33850608,187492534,,0,in_community
33855201,110138745,,0,in_community
33861062,43756737,,0,in_community
33865679,5428301,,0,in_community
33867463,150722104,,0,in_community
33872634,150722104,,0,in_community
33874468,155954884,,0,in_community
33874468,71492661,,0,in_community
33874468,156205273,,0,in_community
33874468,43756737,,0,in_community
33874468,83430111,,0,in_community
33874468,179035865,,0,in_community
33878801,150722104,,0,in_community
33879064,109263038,,0,in_community
33879369,144541164,,0,in_community
33880573,107704121,,0,in_community
33880573,59147043,,0,in_community
33880573,139064903,,0,in_community
33887066,5428301,,0,in_community
33913959,91549183,,0,in_community
33913959,132132912,,0,in_community
33916367,132132912,,0,in_community
33918856,421098862,,0,in_community
33924519,211805287,,0,in_community
33924519,171924672,,0,in_community
33934730,132132912,,0,in_community
33940671,155954884,,0,in_community
33965502,54573539,,0,in_community
33972709,36788910,,0,in_community
33978421,156205273,,0,in_community
33978421,419931180,,0,in_community
33993318,5428301,,0,in_community
34001496,103517934,,0,in_community
34001496,430610923,,0,in_community
34001496,430621089,,0,in_community
34004753,171924672,,0,in_community
34010064,337925328,,0,in_community
34019713,211805287,,0,in_community
34019713,100609777,,0,in_community
34019713,171924672,,0,in_community
34022262,132132912,,0,in_community
34025720,150722104,,0,in_community
34035188,36788910,,0,in_community
34035188,337925328,,0,in_community
34036802,150722104,,0,in_community
34044320,430610923,,0,in_community
34044320,430621089,,0,in_community
34044489,5428301,,0,in_community
34044522,419931180,,0,in_community
34045213,36788910,,0,in_community
34070005,239562650,,0,in_community
34070005,288626637,,0,in_community
34086497,421098862,,0,in_community
34089509,211805287,,0,in_community
34089509,132132912,,0,in_community
34109849,71492661,,0,in_community
34116496,30573150,,0,in_community
34116496,36788910,,0,in_community
34116496,123092715,,0,in_community
34116496,53647075,,0,in_community
34118551,70745244,,0,in_community
34118551,199439072,,0,in_community
34118551,171924672,,0,in_community
34132342,132132912,,0,in_community
34134197,144208680,,0,in_community
34137285,171924672,,0,in_community
34137285,187492534,,0,in_community
34152189,43756737,,0,in_community
34157052,25396839,,0,in_community
34159735,171924672,,0,in_community
34161144,419931180,,0,in_community
34161355,421098862,,0,in_community
34161355,55430909,,0,in_community
34161355,179035865,,0,in_community
34162826,85785765,,0,in_community
34163417,156205273,,0,in_community
34163417,171924672,,0,in_community
34166518,70312415,,0,in_community
34166518,171924672,,0,in_community
34171146,71492661,,0,in_community
34171146,5428301,,0,in_community
34179942,5428301,,0,in_community
34187905,421098862,,0,in_community
34190052,419931180,,0,in_community
34196141,38969825,,0,in_community
34196141,332451108,,0,in_community
34199707,421098862,,0,in_community
34199707,419931180,,0,in_community
34199707,55430909,,0,in_community
34199707,179035865,,0,in_community
34200566,123092715,,0,in_community
34200566,55430909,,0,in_community
34202590,135390011,,0,in_community
34203973,36788910,,0,in_community
34213808,337925328,,0,in_community
34214308,150722104,,0,in_community
34215577,203861508,,0,in_community
34215577,66622059,,0,in_community
34215577,62714334,,0,in_community
34215577,71854909,,0,in_community
34215577,30573150,,0,in_community
34215577,88158261,,0,in_community
34215577,337925328,,0,in_community
34215577,123092715,,0,in_community
34215577,132132912,,0,in_community
34215577,150722104,,0,in_community
34215577,214543747,,0,in_community
34215577,139064903,,0,in_community
34215577,179035865,,0,in_community
34229261,91549183,,0,in_community
34229261,430610923,,0,in_community
34229261,430621089,,0,in_community
34229261,419931180,,0,in_community
34229261,199439072,,0,in_community
34230054,337925328,,0,in_community
34230886,254257090,,0,in_community
34230886,70312415,,0,in_community
34232566,83430111,,0,in_community
34238786,55430909,,0,in_community
34238786,139064903,,0,in_community
34238786,146811872,,0,in_community
34273248,145450588,,0,in_community
34274053,71492661,,0,in_community
34274053,38969825,,0,in_community
34274053,5428301,,0,in_community
34274053,51262210,,0,in_community
34274053,85785765,,0,in_community
34274053,179035865,,0,in_community
34284402,132132912,,0,in_community
34287303,150722104,,0,in_community
34293645,5428301,,0,in_community
34298047,203861508,,0,in_community
34298047,137477984,,0,in_community
34300760,332451108,,0,in_community
34305040,8022897,,0,in_community
34305040,91549183,,0,in_community
34305040,178188278,,0,in_community
34305040,62714334,,0,in_community
34305040,71854909,,0,in_community
34305040,419931180,,0,in_community
34305040,43756737,,0,in_community
34305040,55430909,,0,in_community
34305040,59147043,,0,in_community
34305040,313786687,,0,in_community
34308709,419931180,,0,in_community
34308709,359770863,,0,in_community
34314108,144208680,,0,in_community
34336200,132132912,,0,in_community
34344206,155954884,,0,in_community
34350462,419931180,,0,in_community
34351491,178188278,,0,in_community
34361759,211805287,,0,in_community
34370033,150722104,,0,in_community
34378420,421098862,,0,in_community
34378493,30573150,,0,in_community
34378493,55430909,,0,in_community
34378493,64747120,,0,in_community
34378493,146811872,,0,in_community
34378493,171924672,,0,in_community
34384434,51260604,,0,in_community
34384434,178188278,,0,in_community
34384434,25396839,,0,in_community
34384434,419931180,,0,in_community
34384434,150722104,,0,in_community
34384434,17750609,,0,in_community
34384434,171924672,,0,in_community
34408399,5428301,,0,in_community
34408399,83430111,,0,in_community
34408399,132132912,,0,in_community
34410764,337925328,,0,in_community
34423441,132132912,,0,in_community
34425732,5428301,,0,in_community
34439843,100609777,,0,in_community
34448782,55430909,,0,in_community
34451036,155954884,,0,in_community
34451036,367918500,,0,in_community
34451036,419931180,,0,in_community
34458868,100609777,,0,in_community
34458868,144541164,,0,in_community
34459228,203861508,,0,in_community
34459228,91549183,,0,in_community
34459228,421098862,,0,in_community
34459228,109263038,,0,in_community
34469774,17750609,,0,in_community
34478485,150722104,,0,in_community
34479639,419931180,,0,in_community
34481474,55430909,,0,in_community
34482545,123092715,,0,in_community
34483558,421098862,,0,in_community
34483558,4645890,,0,in_community
34486229,107704121,,0,in_community
34486229,419931180,,0,in_community
34486229,254257090,,0,in_community
34486691,337925328,,0,in_community
34490359,123092715,,0,in_community
34490359,55430909,,0,in_community
34490743,144541164,,0,in_community
34491673,91549183,,0,in_community
34491673,211805287,,0,in_community
34491673,100609777,,0,in_community
34491673,43756737,,0,in_community
34491673,70745244,,0,in_community
34491673,150722104,,0,in_community
34491673,199439072,,0,in_community
34491673,171924672,,0,in_community
34491673,187492534,,0,in_community
34491914,156205273,,0,in_community
34498598,53647075,,0,in_community
34500448,419931180,,0,in_community
34503535,155954884,,0,in_community
34503535,421098862,,0,in_community
34503535,419931180,,0,in_community
34503535,187492534,,0,in_community
34504177,155954884,,0,in_community
34521765,430610923,,0,in_community
34521765,430621089,,0,in_community
34522398,421098862,,0,in_community
34522398,419931180,,0,in_community
34528216,421098862,,0,in_community
34528525,421098862,,0,in_community
34529518,5428301,,0,in_community
34534114,5428301,,0,in_community
34543413,145450588,,0,in_community
34543413,68156365,,0,in_community
34543413,171924672,,0,in_community
34572180,155954884,,0,in_community
34573929,419931180,,0,in_community
34578663,419931180,,0,in_community
34580489,55430909,,0,in_community
34580489,179035865,,0,in_community
34595048,35399890,,0,in_community
34598021,123092715,,0,in_community
34607647,100609777,,0,in_community
34607647,107704121,,0,in_community
34607647,239562650,,0,in_community
34607753,70745244,,0,in_community
34626497,421098862,,0,in_community
34636151,430610923,,0,in_community
34636151,430621089,,0,in_community
34638472,144208680,,0,in_community
34638472,70312415,,0,in_community
34642108,199439072,,0,in_community
34642608,5428301,,0,in_community
34658543,36788910,,0,in_community
34662672,8022897,,0,in_community
34662672,83430111,,0,in_community
34662672,110138745,,0,in_community
34665995,71854909,,0,in_community
34665995,132132912,,0,in_community
34665995,150722104,,0,in_community
34674326,17750609,,0,in_community
34676941,132132912,,0,in_community
34676941,214543747,,0,in_community
34677813,51260604,,0,in_community
34689126,5428301,,0,in_community
34689843,150722104,,0,in_community
34716875,419931180,,0,in_community
34718530,132132912,,0,in_community
34718530,150722104,,0,in_community
34722480,5428301,,0,in_community
34731153,30573150,,0,in_community
34731153,123092715,,0,in_community
34732067,132132912,,0,in_community
34732382,88158261,,0,in_community
34732382,421098862,,0,in_community
34737049,155954884,,0,in_community
34737049,5428301,,0,in_community
34747780,146811872,,0,in_community
34756886,132132912,,0,in_community
34757875,367918500,,0,in_community
34768884,103517934,,0,in_community
34772464,132132912,,0,in_community
34790754,137477984,,0,in_community
34802894,43756737,,0,in_community
34802894,199439072,,0,in_community
34802894,68156365,,0,in_community
34815360,421098862,,0,in_community
34817047,150722104,,0,in_community
34824571,288626637,,0,in_community
34841118,145450588,,0,in_community
34847859,5428301,,0,in_community
34850826,123092715,,0,in_community
34850928,5428301,,0,in_community
34866950,53647075,,0,in_community
34866950,110138745,,0,in_community
34889014,144208680,,0,in_community
34889014,94727601,,0,in_community
34895340,419931180,,0,in_community
34902046,70936075,,0,in_community
34915833,337925328,,0,in_community
34915833,132132912,,0,in_community
34915833,150722104,,0,in_community
34918449,337925328,,0,in_community
34923985,419931180,,0,in_community
34927959,38969825,,0,in_community
34929755,155954884,,0,in_community
34938229,132132912,,0,in_community
34940333,419931180,,0,in_community
34940333,132132912,,0,in_community
34956235,156205273,,0,in_community
34956235,171924672,,0,in_community
34959094,337925328,,0,in_community
34964358,419931180,,0,in_community
34964358,171924672,,0,in_community
34976110,55430909,,0,in_community
34978236,91549183,,0,in_community
34978236,199439072,,0,in_community
34980638,179035865,,0,in_community
34981365,367918500,,0,in_community
34994684,288626637,,0,in_community
35001375,419931180,,0,in_community
35001375,122338748,,0,in_community
35021042,421098862,,0,in_community
35026736,421098862,,0,in_community
35027856,25396839,,0,in_community
35034571,43756737,,0,in_community
35052469,53647075,,0,in_community
35055247,430610923,,0,in_community
35055247,430621089,,0,in_community
35061290,144208680,,0,in_community
35061290,211805287,,0,in_community
35061290,100609777,,0,in_community
35061290,107704121,,0,in_community
35061290,150722104,,0,in_community
35061290,254257090,,0,in_community
35061290,187492534,,0,in_community
35068738,144208680,,0,in_community
35078803,5428301,,0,in_community
35083039,36788910,,0,in_community
35100294,214543747,,0,in_community
35114569,91549183,,0,in_community
35117940,71492661,,0,in_community
35128110,88158261,,0,in_community
35132296,150722104,,0,in_community
35132296,171924672,,0,in_community
35143550,367918500,,0,in_community
35145657,203861508,,0,in_community
35145657,337925328,,0,in_community
35145657,419931180,,0,in_community
35145657,132132912,,0,in_community
35145657,350844239,,0,in_community
35145657,146811872,,0,in_community
35145657,179035865,,0,in_community
35145657,239585854,,0,in_community
35156696,178188278,,0,in_community
35156696,36788910,,0,in_community
35157161,155954884,,0,in_community
35157161,421098862,,0,in_community
35171857,419931180,,0,in_community
35178429,17750609,,0,in_community
35178429,55430909,,0,in_community
35181776,5428301,,0,in_community
35190834,156205273,,0,in_community
35193970,36788910,,0,in_community
35195501,132132912,,0,in_community
35207911,5428301,,0,in_community
35207911,83430111,,0,in_community
35217149,137477984,,0,in_community
35221573,5428301,,0,in_community
35221573,83430111,,0,in_community
35222087,55430909,,0,in_community
35234214,5428301,,0,in_community
35234259,5428301,,0,in_community
35238813,419931180,,0,in_community
35277280,66572345,,0,in_community
35277521,421098862,,0,in_community
35277521,132132912,,0,in_community
35285306,421098862,,0,in_community
35285306,419931180,,0,in_community
35285306,179035865,,0,in_community
35294456,62714334,,0,in_community
35294456,254257090,,0,in_community
35297737,5428301,,0,in_community
35306780,187492534,,0,in_community
35319314,211805287,,0,in_community
35323770,145450588,,0,in_community
35327204,132132912,,0,in_community
35346140,123092715,,0,in_community
35347076,132132912,,0,in_community
35349905,145450588,,0,in_community
35353465,239562650,,0,in_community
35364310,150722104,,0,in_community
35364891,199439072,,0,in_community
35364891,214543747,,0,in_community
35364891,70312415,,0,in_community
35376548,150722104,,0,in_community
35385290,81654841,,0,in_community
35385290,81961974,,0,in_community
35385290,235585681,,0,in_community
35385290,123092715,,0,in_community
35385290,94524182,,0,in_community
35385290,139064903,,0,in_community
35385290,147609883,,0,in_community
35385320,144541164,,0,in_community
35387250,123092715,,0,in_community
35390656,430610923,,0,in_community
35390656,430621089,,0,in_community
35390656,59147043,,0,in_community
35394835,36788910,,0,in_community
35398736,5428301,,0,in_community
35423600,430610923,,0,in_community
35423600,430621089,,0,in_community
35432565,150722104,,0,in_community
35439770,430610923,,0,in_community
35439770,430621089,,0,in_community
35452501,71854909,,0,in_community
35452501,419931180,,0,in_community
35453276,38969825,,0,in_community
35479934,419931180,,0,in_community
35484478,419931180,,0,in_community
35486596,81654841,,0,in_community
35486596,155954884,,0,in_community
35486596,156205273,,0,in_community
35486596,145450588,,0,in_community
35486626,36788910,,0,in_community
35502577,132132912,,0,in_community
35519861,171924672,,0,in_community
35519861,187492534,,0,in_community
35521173,30573150,,0,in_community
35521173,123092715,,0,in_community
35535709,150722104,,0,in_community
35545431,103517934,,0,in_community
35549512,419931180,,0,in_community
35551136,337925328,,0,in_community
35551136,156205273,,0,in_community
35551136,55430909,,0,in_community
35555559,419931180,,0,in_community
35555559,85785765,,0,in_community
35555977,144208680,,0,in_community
35555977,211805287,,0,in_community
35555977,353556263,,0,in_community
35555977,43756737,,0,in_community
35557983,171924672,,0,in_community
35572221,35399890,,0,in_community
35576052,132132912,,0,in_community
35576202,421098862,,0,in_community
35576558,132132912,,0,in_community
35579519,421098862,,0,in_community
35579519,419931180,,0,in_community
35595350,62714334,,0,in_community
35595350,74824519,,0,in_community
35595350,30573150,,0,in_community
35595350,70936075,,0,in_community
35595350,53647075,,0,in_community
35595350,126407175,,0,in_community
35595350,179035865,,0,in_community
35595350,256180078,,0,in_community
35596905,20894088,,0,in_community
35597920,17750609,,0,in_community
35598960,132132912,,0,in_community
35608871,5428301,,0,in_community
35614504,132132912,,0,in_community
35614504,150722104,,0,in_community
35614504,68156365,,0,in_community
35623118,421098862,,0,in_community
35623118,132132912,,0,in_community
35623118,199439072,,0,in_community
35629501,179035865,,0,in_community
35632333,132132912,,0,in_community
35642103,5428301,,0,in_community
35647551,337925328,,0,in_community
35650310,5428301,,0,in_community
35669762,150722104,,0,in_community
35683607,421098862,,0,in_community
35688579,66622059,,0,in_community
35689120,150722104,,0,in_community
35712861,112681823,,0,in_community
35719476,132132912,,0,in_community
35736253,421098862,,0,in_community
35749620,132132912,,0,in_community
35749620,150722104,,0,in_community
35783148,421098862,,0,in_community
35783559,199439072,,0,in_community
35785205,419931180,,0,in_community
35806476,156205273,,0,in_community
35806476,145450588,,0,in_community
35806476,350844239,,0,in_community
35806721,367918500,,0,in_community
35806721,421098862,,0,in_community
35807273,419931180,,0,in_community
35809584,199439072,,0,in_community
35809584,147609883,,0,in_community
35822397,132132912,,0,in_community
35822397,150722104,,0,in_community
35828815,68156365,,0,in_community
35847101,51262210,,0,in_community
35850939,419931180,,0,in_community
35860788,145450588,,0,in_community
35863252,195221499,,0,in_community
35887784,156205273,,0,in_community
35899505,153032326,,0,in_community
35899505,5428301,,0,in_community
35899938,179035865,,0,in_community
35908018,70312415,,0,in_community
35913849,239562650,,0,in_community
35915449,70312415,,0,in_community
35915449,171924672,,0,in_community
35915449,179035865,,0,in_community
35917129,150722104,,0,in_community
35923871,150722104,,0,in_community
35928071,123092715,,0,in_community
35930308,144208680,,0,in_community
35930308,421098862,,0,in_community
35963611,171924672,,0,in_community
35966358,187492534,,0,in_community
35979047,421869169,,0,in_community
35979047,419931180,,0,in_community
35983383,419931180,,0,in_community
35983383,123092715,,0,in_community
35989941,419931180,,0,in_community
35996110,5428301,,0,in_community
36003022,66622059,,0,in_community
36003022,43756737,,0,in_community
36008740,20894088,,0,in_community
36008740,145450588,,0,in_community
36008740,70312415,,0,in_community
36008740,171924672,,0,in_community
36008740,179035865,,0,in_community
36008740,187492534,,0,in_community
36015558,5428301,,0,in_community
36018423,132132912,,0,in_community
36021670,132132912,,0,in_community
36045680,123092715,,0,in_community
36047336,5428301,,0,in_community
36047336,123092715,,0,in_community
36054648,8022897,,0,in_community
36068054,66622059,,0,in_community
36068054,155954884,,0,in_community
36068054,66572345,,0,in_community
36068054,179035865,,0,in_community
36072934,150722104,,0,in_community
36092204,96047775,,0,in_community
36092580,171924672,,0,in_community
36094795,150722104,,0,in_community
36097535,179035865,,0,in_community
36100537,5428301,,0,in_community
36116509,43756737,,0,in_community
36147615,8022897,,0,in_community
36147615,88158261,,0,in_community
36147615,5428301,,0,in_community
36147615,313786687,,0,in_community
36147839,100609777,,0,in_community
36148961,150722104,,0,in_community
36151153,421869169,,0,in_community
36154756,132132912,,0,in_community
36156673,132132912,,0,in_community
36164349,81654841,,0,in_community
36164349,100609777,,0,in_community
36164349,430610923,,0,in_community
36164349,430621089,,0,in_community
36164349,156205273,,0,in_community
36164349,43756737,,0,in_community
36164349,150722104,,0,in_community
36164349,184809983,,0,in_community
36164349,71194088,,0,in_community
36164349,180470031,,0,in_community
36166073,419931180,,0,in_community
36166439,211805287,,0,in_community
36166439,70312415,,0,in_community
36167512,421098862,,0,in_community
36167512,421869169,,0,in_community
36169786,195221499,,0,in_community
36183259,55430909,,0,in_community
36183278,170980272,,0,in_community
36184135,421098862,,0,in_community
36184135,145450588,,0,in_community
36194062,156205273,,0,in_community
36200261,132132912,,0,in_community
