ID1,ID2,link_type,vertex_from,weight
ProshlgdnLmonat,E6gdUVvIox3uAI7,link,,2
ProshlgdnLmonat,LivePutin,link,,3
ProshlgdnLmonat,vit2ryssen,link,,2
ProshlgdnLmonat,Moscow_Zentr_77,link,,4
ProshlgdnLmonat,AnatolFrance2,link,,4
ProshlgdnLmonat,Sver1s,link,,3
ProshlgdnLmonat,uncleGreK,link,,1
ProshlgdnLmonat,hSsFEmSoQFiOUug,link,,1
ProshlgdnLmonat,Bettejane_,link,,1
ProshlgdnLmonat,Yushinufficiale,link,,5
ProshlgdnLmonat,Sedoffsky_spb,link,,6
ProshlgdnLmonat,Oxxa13,link,,1
pavel81275,lentaruofficial,link,,2
pavel81275,Serqei161rus,link,,2
pavel81275,SAM18601,link,,3
algima2,lentaruofficial,link,,3
algima2,v_tretyakov,link,,3
algima2,Mayka16516312,link,,3
lexverum,Petrovich_Mos,link,,1
lexverum,07_Sonia,link,,3
lexverum,proarm1975,link,,1
lexverum,Vladimi_kvi,link,,2
lexverum,v_tretyakov,link,,2
lexverum,Master70410861,link,,3
lexverum,TGpavlova,link,,1
lexverum,trucker228,link,,2
lexverum,8aq6bMTHdrd3RWn,link,,3
kozache_ssmid,pograncazhena,link,,2
kozache_ssmid,Petrovich_Mos,link,,2
kozache_ssmid,alekseevarn,link,,2
kozache_ssmid,AnNA_Kon_da2020,link,,2
kozache_ssmid,KYablochkin,link,,1
kozache_ssmid,sgromova79,link,,1
kozache_ssmid,voin1980rus92,link,,2
kozache_ssmid,marinochka_San_,link,,1
kozache_ssmid,people__idiots,link,,1
kozache_ssmid,Maqdalina,link,,2
kozache_ssmid,ProshlgdnLmonat,link,,1
kozache_ssmid,yuroskolskiy,link,,1
kozache_ssmid,irina52step,link,,2
kozache_ssmid,Vityzeva,link,,4
kozache_ssmid,uncleGreK,link,,2
Olegkostin13,NJ4TAMFlUElYzI8,link,,3
Olegkostin13,ybudyan,link,,3
Olegkostin13,TEj3P2MRXImJLQu,link,,3
Olegkostin13,gfhifrjdf1985,link,,3
Olegkostin13,anna18891080,link,,3
Olegkostin13,clopitalks,link,,3
Olegkostin13,DelatrieMaxim,link,,3
Olegkostin13,gdOSdABzrEK5fo2,link,,3
Olegkostin13,maximchinnauzin,link,,3
Olegkostin13,Ferodoshka,link,,3
Olegkostin13,petr13643333,link,,3
Olegkostin13,sympel077,link,,3
Olegkostin13,alexeynbaklanov,link,,3
Olegkostin13,ndev77,link,,3
Olegkostin13,cech97,link,,3
Olegkostin13,versl9,link,,3
Olegkostin13,gremlinfromk,link,,3
Olegkostin13,rktMeiauJmUfL1a,link,,4
Olegkostin13,TamaraIvanova9,link,,3
Olegkostin13,f0alYgMppyWh9P6,link,,3
Olegkostin13,Hhittmmann,link,,3
Olegkostin13,antianalgin,link,,3
Olegkostin13,who1917,link,,3
Olegkostin13,Don_Dimon_,link,,3
Olegkostin13,NicolayBeer,link,,3
Olegkostin13,Elema18143852,link,,3
Olegkostin13,Vityzeva,link,,5
madlenspb,Kapitanova_Yana,link,,3
Foma0104,trucker228,link,,1
ekaterinakalmy,lentaruofficial,link,,5
pomazenkov,MrMaaay,link,,3
Maxim_P_V,v_tretyakov,link,,3
Maxim_P_V,ProshlgdnLmonat,link,,1
Maxim_P_V,Vityzeva,link,,3
victor_onischuk,v_tretyakov,link,,3
Igor3081966,awsom73457408,link,,2
Igor3081966,GRfnNsLZRLuY6TJ,link,,1
Igor3081966,8aq6bMTHdrd3RWn,link,,3
Maschulda,porzellan2013,link,,2
Maschulda,trucker228,link,,1
Frolwatchman,v_tretyakov,link,,2
Frolwatchman,Vityzeva,link,,2
KursantPvo,sssdffjl,link,,4
Mordor199,popo1982popo,link,,3
Mordor199,homaychok05,link,,5
Mordor199,Art09355711,link,,2
Mordor199,Scaurus9,link,,1
Mordor199,MrMaaay,link,,1
Mordor199,JollyRogerFlag,link,,1
Mordor199,jojumba,link,,3
Kryladze,djerman_sblef,link,,3
Kryladze,WaveJuliablack,link,,3
Kryladze,washehz,link,,3
Kryladze,sympel077,link,,3
Kryladze,Zuchtchausler,link,,3
PolygamousBully,MrMaaay,link,,1
pozdeev1959,lentaruofficial,link,,7
pozdeev1959,v_tretyakov,link,,7
WAnnaYa7,TyuminYurii,link,,3
DeiGloriya,VictorMaclaud,link,,3
DeiGloriya,rushen1960,link,,1
DeiGloriya,lucia_morena7,link,,1
DeiGloriya,amitana57,link,,4
DeiGloriya,inna_raz,link,,3
DeiGloriya,TGpavlova,link,,1
Natasha_shinai,zosya_zosya,link,,3
Natasha_shinai,Scaurus9,link,,3
gku_guis,Upravdom_Dima,link,,1
konovcevi,v_tretyakov,link,,5
VADIM03051,IvanoffAvanes,link,,3
VADIM03051,WH10bt,link,,3
VADIM03051,centr_snab,link,,3
VADIM03051,alyoha0070,link,,3
insider59,ProshlgdnLmonat,link,,4
insider59,LikeFine,link,,3
insider59,alyoha0070,link,,3
AlexSky98202966,lentaruofficial,link,,3
aarakelyaan,alisamail7,link,,1
aarakelyaan,pograncazhena,link,,2
aarakelyaan,Mmarek,link,,1
aarakelyaan,Petrovich_Mos,link,,1
aarakelyaan,ChernobayMariy,link,,2
aarakelyaan,artemprotiv,link,,2
aarakelyaan,Alex01219608,link,,1
aarakelyaan,alekseevarn,link,,1
aarakelyaan,iaBmlrmt6zfSIZ8,link,,2
aarakelyaan,mar5700,link,,1
aarakelyaan,IXAIzwWVauwGI7P,link,,1
aarakelyaan,Shelegnina,link,,1
aarakelyaan,bondyreva66,link,,2
aarakelyaan,GruzdevO,link,,2
aarakelyaan,Ninel1953,link,,1
aarakelyaan,29129173,link,,1
aarakelyaan,lotos1527,link,,1
aarakelyaan,Protasova1,link,,1
aarakelyaan,voin1980rus92,link,,2
aarakelyaan,lucia_morena7,link,,1
aarakelyaan,v_tretyakov,link,,3
aarakelyaan,tamarasewostyan,link,,1
aarakelyaan,Lev65T,link,,11
aarakelyaan,Issuvorova,link,,2
aarakelyaan,Maqdalina,link,,2
aarakelyaan,bazyma,link,,1
aarakelyaan,inna_raz,link,,1
aarakelyaan,istafrina,link,,2
aarakelyaan,ProshlgdnLmonat,link,,1
aarakelyaan,garryc29rus,link,,1
aarakelyaan,Anna2011Super,link,,1
aarakelyaan,JarritaLT,link,,2
aarakelyaan,akdardjan,link,,2
aarakelyaan,trucker228,link,,1
aarakelyaan,MedvedevaSoniaV,link,,1
aarakelyaan,Michael_G_83,link,,1
aarakelyaan,vit2ryssen,link,,2
aarakelyaan,TBAPb007,link,,2
miraslava121,nysya_nysya,link,,4
miraslava121,8vPKMuI7Dow9pHJ,link,,1
PlatonAntoxin,lentaruofficial,link,,3
pU7jOwsu5llT2nq,Oskianocner,link,,3
pU7jOwsu5llT2nq,people__idiots,link,,3
pU7jOwsu5llT2nq,ProshlgdnLmonat,link,,3
pU7jOwsu5llT2nq,Vityzeva,link,,6
Zuchtchausler,CadenWolf,link,,3
Zuchtchausler,djerman_sblef,link,,6
Zuchtchausler,Vladimi_kvi,link,,4
Zuchtchausler,Kryladze,link,,3
Zuchtchausler,LikeFine,link,,3
Zuchtchausler,LivePutin,link,,3
1ying_5tone,ybudyan,link,,3
Hhittmmann,Olegkostin13,link,,3
PaulNikolaich,alcashist,link,,3
PaulNikolaich,ProshlgdnLmonat,link,,2
GrajdaninRossii,v_tretyakov,link,,5
GrajdaninRossii,webcats,link,,3
GrajdaninRossii,7823mila,link,,3
wrleaoaNvf64qpK,lentaruofficial,link,,5
vmurov,lentaruofficial,link,,3
vmurov,MssTatiana,link,,3
vmurov,Kapitanova_Yana,link,,3
sergeyva72,lentaruofficial,link,,3
YwY83fMtPgTRi9D,h3SUph2I4CxhKZO,link,,3
YwY83fMtPgTRi9D,VictorMaclaud,link,,5
YwY83fMtPgTRi9D,Petrovich_Mos,link,,1
YwY83fMtPgTRi9D,ferrationdoor,link,,2
YwY83fMtPgTRi9D,Oskianocner,link,,3
YwY83fMtPgTRi9D,v_tretyakov,link,,5
YwY83fMtPgTRi9D,mkacapov,link,,2
YwY83fMtPgTRi9D,ProshlgdnLmonat,link,,1
EdikMazhukin,lentaruofficial,link,,4
MoSvx,lentaruofficial,link,,2
LikeFine,polvod1995,link,,7
LikeFine,djerman_sblef,link,,3
LikeFine,IvanoffAvanes,link,,3
LikeFine,lentaruofficial,link,,3
LikeFine,insider59,link,,3
LikeFine,Zuchtchausler,link,,3
LikeFine,loren_sofy,link,,3
raven_tlt,dorian_deep,link,,3
raven_tlt,Oskianocner,link,,3
raven_tlt,8aq6bMTHdrd3RWn,link,,3
OEZQkytce8pkTEn,lentaruofficial,link,,3
garryc29rus,jiaHOuwLPM1MYJx,link,,1
garryc29rus,Petrovich_Mos,link,,1
garryc29rus,ProshlgdnLmonat,link,,1
garryc29rus,aarakelyaan,link,,1
Jameson_Nikodim,Vityzeva,link,,1
antianalgin,Olegkostin13,link,,3
SergGolovanenko,ProshlgdnLmonat,link,,2
Bluesman_links,MrMaaay,link,,3
Panikushka5063,MrMaaay,link,,4
Panikushka5063,porzellan2013,link,,1
Panikushka5063,rushen1960,link,,1
Panikushka5063,Oskianocner,link,,3
Panikushka5063,Ly7dMkrEU6j1JLL,link,,3
Panikushka5063,8aq6bMTHdrd3RWn,link,,3
bad_rzn,artemprotiv,link,,2
bad_rzn,MrMaaay,link,,1
bad_rzn,porzellan2013,link,,3
bad_rzn,rushen1960,link,,1
bad_rzn,pan_sportsman,link,,1
Anna2011Super,rbn197516,link,,3
Anna2011Super,AnNA_Kon_da2020,link,,3
Anna2011Super,proarm1975,link,,1
Anna2011Super,v_tretyakov,link,,2
Anna2011Super,people__idiots,link,,3
Anna2011Super,aarakelyaan,link,,1
KoroMonika,jiaHOuwLPM1MYJx,link,,2
yuroskolskiy,ChernobayMariy,link,,3
yuroskolskiy,EndorpheenRus,link,,4
yuroskolskiy,GALINAUSTINOVA,link,,2
yuroskolskiy,GruzdevO,link,,2
yuroskolskiy,Serqei161rus,link,,3
yuroskolskiy,v_tretyakov,link,,4
yuroskolskiy,people__idiots,link,,2
yuroskolskiy,Maqdalina,link,,2
yuroskolskiy,kozache_ssmid,link,,1
yuroskolskiy,8aq6bMTHdrd3RWn,link,,3
who1917,djerman_sblef,link,,3
who1917,palaginat,link,,3
who1917,Olegkostin13,link,,3
who1917,NATALIA23706536,link,,3
ksondarianka,IgorLounev,link,,3
ksondarianka,Scaurus9,link,,3
Artishock11,MrMaaay,link,,10
m1BrAHbrzcnru52,lentaruofficial,link,,5
m1BrAHbrzcnru52,lucia_morena7,link,,3
westrip4,romalistika,link,,3
westrip4,MrMaaay,link,,1
westrip4,lentaruofficial,link,,2
ViktorDzyuba,MadamMarusa2015,link,,3
ViktorDzyuba,v_tretyakov,link,,5
irina52step,Petrovich_Mos,link,,2
irina52step,v_tretyakov,link,,3
irina52step,kozache_ssmid,link,,2
irina52step,TGpavlova,link,,2
irina52step,trucker228,link,,1
JarritaLT,pograncazhena,link,,2
JarritaLT,Alex01219608,link,,1
JarritaLT,alekseevarn,link,,2
JarritaLT,AnNA_Kon_da2020,link,,2
JarritaLT,AlyansKaschej,link,,1
JarritaLT,v_tretyakov,link,,2
JarritaLT,marinochka_San_,link,,1
JarritaLT,Maqdalina,link,,2
JarritaLT,qAnei4cS4ylewUk,link,,1
JarritaLT,mkacapov,link,,2
JarritaLT,ProshlgdnLmonat,link,,1
JarritaLT,aarakelyaan,link,,2
JarritaLT,RevonenkoSOphie,link,,1
bulavka57,v_tretyakov,link,,2
bulavka57,ProshlgdnLmonat,link,,2
trumpunkt,alisamail7,link,,2
trumpunkt,TEj3P2MRXImJLQu,link,,4
trumpunkt,djerman_sblef,link,,3
FevralevIgr,maximchinnauzin,link,,3
amos_amos100,v_tretyakov,link,,5
ForeverVenera,WaveJuliablack,link,,3
ForeverVenera,07_Sonia,link,,3
ForeverVenera,Protasova1,link,,6
ForeverVenera,NATALIA23706536,link,,3
ForeverVenera,Allegro11111,link,,3
ForeverVenera,8aq6bMTHdrd3RWn,link,,3
vatnik_iskariot,kotsinger,link,,3
vatnik_iskariot,mkw_mma,link,,3
A_Albertovich,ProshlgdnLmonat,link,,1
A_Albertovich,Vityzeva,link,,1
akdardjan,kir_dik,link,,1
akdardjan,kotsinger,link,,3
akdardjan,lentaruofficial,link,,3
akdardjan,ferrationdoor,link,,3
akdardjan,v_tretyakov,link,,5
akdardjan,aarakelyaan,link,,2
akdardjan,8aq6bMTHdrd3RWn,link,,3
Vell_Kam,alyoha0070,link,,3
beverly_hills92,sunFqfTGsre8hnW,link,,3
Master70410861,Ulitka,link,,1
Master70410861,NataliKurdina,link,,3
Master70410861,oliahanaglaa,link,,4
Master70410861,WaveJuliablack,link,,1
Master70410861,bodalev,link,,3
Master70410861,Oskianocner,link,,3
Master70410861,Dmitriy1909,link,,3
Master70410861,v_tretyakov,link,,3
Master70410861,lexverum,link,,3
Master70410861,loren_sofy,link,,3
Master70410861,Kirdomnin,link,,3
Master70410861,Oxxa13,link,,3
TGpavlova,ChernobayMariy,link,,1
TGpavlova,KYablochkin,link,,2
TGpavlova,proarm1975,link,,1
TGpavlova,marinochka_San_,link,,1
TGpavlova,Maqdalina,link,,2
TGpavlova,inna_raz,link,,8
TGpavlova,lexverum,link,,1
TGpavlova,DeiGloriya,link,,1
TGpavlova,irina52step,link,,2
TGpavlova,trucker228,link,,1
trucker228,alisamail7,link,,1
trucker228,pograncazhena,link,,2
trucker228,zosya_zosya,link,,1
trucker228,mar5700,link,,1
trucker228,GALINAUSTINOVA,link,,2
trucker228,paleshuk_bolota,link,,1
trucker228,54Betti,link,,1
trucker228,kanadzava1970,link,,1
trucker228,07_Sonia,link,,1
trucker228,Maqdalina,link,,2
trucker228,IgorCom73,link,,1
trucker228,ProshlgdnLmonat,link,,1
trucker228,lexverum,link,,2
trucker228,Foma0104,link,,1
trucker228,Maschulda,link,,1
trucker228,aarakelyaan,link,,1
trucker228,irina52step,link,,1
trucker228,TGpavlova,link,,1
trucker228,aka_dima,link,,1
trucker228,MedvedevaSoniaV,link,,1
trucker228,Vityzeva,link,,2
trucker228,fess_laeda,link,,1
trucker228,antoninianton,link,,1
trucker228,TBAPb007,link,,2
aka_dima,trucker228,link,,1
svetvsela,v_tretyakov,link,,2
svetvsela,marinochka_San_,link,,1
NATALIA23706536,VictorMaclaud,link,,3
NATALIA23706536,WaveJuliablack,link,,3
NATALIA23706536,lentaruofficial,link,,4
NATALIA23706536,Protasova1,link,,3
NATALIA23706536,ferrationdoor,link,,3
NATALIA23706536,Serqei161rus,link,,1
NATALIA23706536,ProshlgdnLmonat,link,,3
NATALIA23706536,who1917,link,,3
NATALIA23706536,ForeverVenera,link,,3
NATALIA23706536,Vityzeva,link,,6
NATALIA23706536,sunFqfTGsre8hnW,link,,3
NATALIA23706536,8aq6bMTHdrd3RWn,link,,3
NATALIA23706536,Mayka16516312,link,,3
matmamont,kir_dik,link,,2
matmamont,IvanoffAvanes,link,,3
matmamont,abysov,link,,3
matmamont,YuriyKoureev,link,,3
WfIHnyNDQ8Proeq,v_tretyakov,link,,2
WfIHnyNDQ8Proeq,Vityzeva,link,,4
RPerevertaylo,54Betti,link,,1
RPerevertaylo,v_tretyakov,link,,7
RPerevertaylo,Vityzeva,link,,4
sssdffjl,v_tretyakov,link,,6
sssdffjl,KursantPvo,link,,4
Trevolt1,ZWZoNCY3IaP8MwD,link,,3
Trevolt1,lentaruofficial,link,,3
Trevolt1,v_tretyakov,link,,2
centr_snab,MrMaaay,link,,1
centr_snab,lentaruofficial,link,,1
centr_snab,VADIM03051,link,,3
centr_snab,SPKarTmann,link,,3
webcats,palaginat,link,,3
webcats,GrajdaninRossii,link,,3
MedvedevaSoniaV,v_tretyakov,link,,6
MedvedevaSoniaV,ProshlgdnLmonat,link,,4
MedvedevaSoniaV,aarakelyaan,link,,1
MedvedevaSoniaV,trucker228,link,,1
Michael_G_83,Petrovich_Mos,link,,1
Michael_G_83,ProshlgdnLmonat,link,,2
Michael_G_83,aarakelyaan,link,,1
Michael_G_83,Vityzeva,link,,2
AnatoliDol,v_tretyakov,link,,2
Don_Dimon_,MrMaaay,link,,1
Don_Dimon_,Olegkostin13,link,,3
NicolayBeer,Olegkostin13,link,,3
Elema18143852,Olegkostin13,link,,3
DShikanova,sgromova79,link,,1
DShikanova,Maqdalina,link,,2
ruderii,v_tretyakov,link,,6
ruderii,marinochka_San_,link,,4
ruderii,Vityzeva,link,,4
ruslansalkov,MrMaaay,link,,4
Lgt79Leon,v_tretyakov,link,,5
Svetlana20203,v_tretyakov,link,,2
Svetlana20203,ProshlgdnLmonat,link,,2
AA02122,MrMaaay,link,,2
alyoha0070,h3SUph2I4CxhKZO,link,,3
alyoha0070,dorian_deep,link,,3
alyoha0070,rushen1960,link,,1
alyoha0070,lentaruofficial,link,,3
alyoha0070,Wodolewskya,link,,3
alyoha0070,versl9,link,,3
alyoha0070,VADIM03051,link,,3
alyoha0070,insider59,link,,3
alyoha0070,Vell_Kam,link,,3
89241145095,v_tretyakov,link,,9
89241145095,Vityzeva,link,,7
E6gdUVvIox3uAI7,lentaruofficial,link,,2
E6gdUVvIox3uAI7,ProshlgdnLmonat,link,,2
Vityzeva,GS9imGvOlH3hztM,link,,1
Vityzeva,LenaAn13,link,,1
Vityzeva,Georg_sb_21,link,,2
Vityzeva,RSiVjr6Fl4czBXY,link,,3
Vityzeva,koceryzka,link,,4
Vityzeva,MoinovostiRu,link,,3
Vityzeva,astradinaTT,link,,2
Vityzeva,jiaHOuwLPM1MYJx,link,,1
Vityzeva,tvn2884,link,,3
Vityzeva,SteelAN18,link,,3
Vityzeva,Stalinyst,link,,3
Vityzeva,vedmidek,link,,7
Vityzeva,lKtZc4Hs7VrI8hX,link,,1
Vityzeva,iaBmlrmt6zfSIZ8,link,,1
Vityzeva,Tarik251278,link,,3
Vityzeva,samsvet73,link,,2
Vityzeva,MadamMarusa2015,link,,4
Vityzeva,taxi27414,link,,3
Vityzeva,slaan1,link,,2
Vityzeva,vega4060,link,,5
Vityzeva,hrama2,link,,6
Vityzeva,8qJ0R69usEaKnZS,link,,8
Vityzeva,bondyreva66,link,,3
Vityzeva,SanyaBulbul,link,,1
Vityzeva,aesamsonov,link,,5
Vityzeva,GruzdevO,link,,1
Vityzeva,AlyansKaschej,link,,3
Vityzeva,ignaty1979,link,,9
Vityzeva,palaginat,link,,2
Vityzeva,12lwfnm,link,,2
Vityzeva,54Betti,link,,3
Vityzeva,kanadzava1970,link,,7
Vityzeva,XDUNDkI5upS83OM,link,,3
Vityzeva,Andreyluc812,link,,6
Vityzeva,voin1980rus92,link,,9
Vityzeva,drDnlF8xuv2hXOb,link,,5
Vityzeva,marina2406,link,,4
Vityzeva,natali51157,link,,3
Vityzeva,MaksimovPoms,link,,2
Vityzeva,Zeb46a,link,,1
Vityzeva,Serqei161rus,link,,1
Vityzeva,DeadMazay3,link,,2
Vityzeva,SvetlanaChsvn,link,,3
Vityzeva,GrebSG,link,,2
Vityzeva,eKf3hTinJ0Ll2DS,link,,1
Vityzeva,SAM18601,link,,5
Vityzeva,iPeisraelia,link,,9
Vityzeva,qAnei4cS4ylewUk,link,,3
Vityzeva,kozache_ssmid,link,,4
Vityzeva,Olegkostin13,link,,5
Vityzeva,Maxim_P_V,link,,3
Vityzeva,Frolwatchman,link,,2
Vityzeva,pU7jOwsu5llT2nq,link,,6
Vityzeva,Jameson_Nikodim,link,,1
Vityzeva,A_Albertovich,link,,1
Vityzeva,trucker228,link,,2
Vityzeva,NATALIA23706536,link,,6
Vityzeva,WfIHnyNDQ8Proeq,link,,4
Vityzeva,RPerevertaylo,link,,4
Vityzeva,Michael_G_83,link,,2
Vityzeva,ruderii,link,,4
Vityzeva,89241145095,link,,7
Vityzeva,vit2ryssen,link,,3
Vityzeva,Sver1s,link,,1
Vityzeva,veracedeno2,link,,2
Vityzeva,GusenBM,link,,2
Vityzeva,eYetqZKANhhYlxt,link,,4
Vityzeva,hSsFEmSoQFiOUug,link,,1
Vityzeva,avnatali1,link,,4
Vityzeva,antoninianton,link,,2
Vityzeva,XOqVsPWc09Bmx9v,link,,5
Vityzeva,RevonenkoSOphie,link,,4
Vityzeva,DevVApoQQbF6M4A,link,,8
Vityzeva,Gennady45265895,link,,2
Vityzeva,andreyborodin3,link,,2
Vityzeva,augustos64,link,,4
LivePutin,djerman_sblef,link,,3
LivePutin,Scaurus9,link,,3
LivePutin,ProshlgdnLmonat,link,,3
LivePutin,Zuchtchausler,link,,3
red__laugh,ybudyan,link,,3
red__laugh,MrMaaay,link,,3
Blanch92Nucsha,lentaruofficial,link,,2
vit2ryssen,ProshlgdnLmonat,link,,2
vit2ryssen,aarakelyaan,link,,2
vit2ryssen,Vityzeva,link,,3
vit2ryssen,RevonenkoSOphie,link,,2
Moscow_Zentr_77,Mmarek,link,,4
Moscow_Zentr_77,lentaruofficial,link,,5
Moscow_Zentr_77,ProshlgdnLmonat,link,,4
AnatolFrance2,marinochka_San_,link,,1
AnatolFrance2,ProshlgdnLmonat,link,,4
SPKarTmann,centr_snab,link,,3
SPKarTmann,8aq6bMTHdrd3RWn,link,,3
Sver1s,v_tretyakov,link,,2
Sver1s,ProshlgdnLmonat,link,,3
Sver1s,Vityzeva,link,,1
Falconoffa1,lentaruofficial,link,,7
jojumba,lucia_morena7,link,,3
jojumba,Mordor199,link,,3
uncleGreK,artemprotiv,link,,1
uncleGreK,v_tretyakov,link,,3
uncleGreK,ProshlgdnLmonat,link,,1
uncleGreK,kozache_ssmid,link,,2
MxRomanov,lentaruofficial,link,,3
veracedeno2,lentaruofficial,link,,2
veracedeno2,Vityzeva,link,,2
GusenBM,v_tretyakov,link,,3
GusenBM,marinochka_San_,link,,4
GusenBM,Vityzeva,link,,2
Tatiana83798792,v_tretyakov,link,,3
eYetqZKANhhYlxt,v_tretyakov,link,,3
eYetqZKANhhYlxt,Vityzeva,link,,4
hSsFEmSoQFiOUug,v_tretyakov,link,,4
hSsFEmSoQFiOUug,ProshlgdnLmonat,link,,1
hSsFEmSoQFiOUug,Vityzeva,link,,1
uGcvBVs2FCx3gyh,lentaruofficial,link,,1
uGcvBVs2FCx3gyh,v_tretyakov,link,,1
uGcvBVs2FCx3gyh,DevVApoQQbF6M4A,link,,6
Brednev,MrMaaay,link,,4
MssTatiana,Svirin1979,link,,3
MssTatiana,kolochkov,link,,3
MssTatiana,Oskianocner,link,,3
MssTatiana,v_tretyakov,link,,3
MssTatiana,vmurov,link,,3
MssTatiana,Kapitanova_Yana,link,,3
TestSem,lentaruofficial,link,,3
TestSem,v_tretyakov,link,,3
TestSem,SokolovVm83,link,,4
4Pgl65iVmPGYGtV,avtosamara,link,,1
dhUa0nyLR3Lu8wx,MrMaaay,link,,3
Bettejane_,Petrovich_Mos,link,,1
Bettejane_,ProshlgdnLmonat,link,,1
YgarsKostin,dorian_deep,link,,2
loren_sofy,LikeFine,link,,3
loren_sofy,Master70410861,link,,3
fess_laeda,SVRyTXAgyxu4Z0c,link,,1
fess_laeda,AndreyNiagara62,link,,1
fess_laeda,rushen1960,link,,1
fess_laeda,letov_2013,link,,1
fess_laeda,trucker228,link,,1
avnatali1,v_tretyakov,link,,2
avnatali1,Vityzeva,link,,4
annils45,v_tretyakov,link,,5
annils45,ltkh44,link,,3
vashportnoy,lentaruofficial,link,,2
Kapitanova_Yana,djerman_sblef,link,,3
Kapitanova_Yana,madlenspb,link,,3
Kapitanova_Yana,vmurov,link,,3
Kapitanova_Yana,MssTatiana,link,,3
Allegro11111,rushen1960,link,,2
Allegro11111,ForeverVenera,link,,3
Allegro11111,axbocharov,link,,1
antoninianton,ChernobayMariy,link,,4
antoninianton,v_tretyakov,link,,5
antoninianton,marinochka_San_,link,,3
antoninianton,trucker228,link,,1
antoninianton,Vityzeva,link,,2
XOqVsPWc09Bmx9v,Avgystinka,link,,2
XOqVsPWc09Bmx9v,v_tretyakov,link,,4
XOqVsPWc09Bmx9v,Vityzeva,link,,5
RevonenkoSOphie,4V2nLGxVsqD1NKn,link,,1
RevonenkoSOphie,astradinaTT,link,,1
RevonenkoSOphie,alekseevarn,link,,2
RevonenkoSOphie,ZWZoNCY3IaP8MwD,link,,1
RevonenkoSOphie,KT_ROMA,link,,2
RevonenkoSOphie,LenskajaLyubov,link,,1
RevonenkoSOphie,RbICb,link,,2
RevonenkoSOphie,XDUNDkI5upS83OM,link,,1
RevonenkoSOphie,voin1980rus92,link,,2
RevonenkoSOphie,Serqei161rus,link,,2
RevonenkoSOphie,qAnei4cS4ylewUk,link,,2
RevonenkoSOphie,JarritaLT,link,,1
RevonenkoSOphie,Vityzeva,link,,4
RevonenkoSOphie,vit2ryssen,link,,2
Anna_Romanoff,lentaruofficial,link,,9
maxim580,lentaruofficial,link,,5
geolog19451,lentaruofficial,link,,3
geolog19451,v_tretyakov,link,,5
Yushinufficiale,v_tretyakov,link,,1
Yushinufficiale,tamarasewostyan,link,,2
Yushinufficiale,ProshlgdnLmonat,link,,5
Yushinufficiale,TBAPb007,link,,2
sunFqfTGsre8hnW,MrMaaay,link,,1
sunFqfTGsre8hnW,07_Sonia,link,,3
sunFqfTGsre8hnW,beverly_hills92,link,,3
sunFqfTGsre8hnW,NATALIA23706536,link,,3
sunFqfTGsre8hnW,8aq6bMTHdrd3RWn,link,,3
axbocharov,lentaruofficial,link,,6
axbocharov,Allegro11111,link,,1
DevVApoQQbF6M4A,Vityzeva,link,,8
DevVApoQQbF6M4A,uGcvBVs2FCx3gyh,link,,6
Vasin1978,lenaorexova,link,,1
Vasin1978,lentaruofficial,link,,12
mika_grek,v_tretyakov,link,,2
Gennady45265895,lentaruofficial,link,,2
Gennady45265895,Vityzeva,link,,2
andreyborodin3,Vityzeva,link,,2
8vPKMuI7Dow9pHJ,nysya_nysya,link,,1
8vPKMuI7Dow9pHJ,jaroslavalunina,link,,4
8vPKMuI7Dow9pHJ,Lalalupsja,link,,2
8vPKMuI7Dow9pHJ,miraslava121,link,,1
iuvyunkov,v_tretyakov,link,,3
Sergey0507,artemprotiv,link,,1
AndNefed,lentaruofficial,link,,2
Sedoffsky_spb,Petrovich_Mos,link,,1
Sedoffsky_spb,ProshlgdnLmonat,link,,6
VGalina_,Protasova1,link,,7
iwazumichan,TyuminYurii,link,,3
iwazumichan,versl9,link,,3
Kirdomnin,Master70410861,link,,3
VsevolodVitkov1,romalistika,link,,4
VsevolodVitkov1,lentaruofficial,link,,5
postmantbf,MrMaaay,link,,4
Oxxa13,i_sputnov2020,link,,2
Oxxa13,Dmitriy1909,link,,3
Oxxa13,v_tretyakov,link,,3
Oxxa13,ProshlgdnLmonat,link,,1
Oxxa13,Master70410861,link,,3
AlexeyTrenin,lentaruofficial,link,,3
rucornholio,rushen1960,link,,1
cenbytii,lentaruofficial,link,,3
8aq6bMTHdrd3RWn,djerman_sblef,link,,3
8aq6bMTHdrd3RWn,TyuminYurii,link,,3
8aq6bMTHdrd3RWn,rbn197516,link,,3
8aq6bMTHdrd3RWn,2Nonane,link,,3
8aq6bMTHdrd3RWn,yulias18639348,link,,3
8aq6bMTHdrd3RWn,letov_2013,link,,3
8aq6bMTHdrd3RWn,07_Sonia,link,,3
8aq6bMTHdrd3RWn,Protasova1,link,,3
8aq6bMTHdrd3RWn,9c5jadAY2AXA5gS,link,,3
8aq6bMTHdrd3RWn,versl9,link,,3
8aq6bMTHdrd3RWn,lexverum,link,,3
8aq6bMTHdrd3RWn,Igor3081966,link,,3
8aq6bMTHdrd3RWn,raven_tlt,link,,3
8aq6bMTHdrd3RWn,Panikushka5063,link,,3
8aq6bMTHdrd3RWn,yuroskolskiy,link,,3
8aq6bMTHdrd3RWn,ForeverVenera,link,,3
8aq6bMTHdrd3RWn,akdardjan,link,,3
